hospital,specialty,date,year,wait_type,total_waiting,0-6 Months,6-12 Months,12-18 Months,18+ Months,pct_over_12m
St. James's Hospital,Respiratory Medicine,,2019,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Rheumatology,,2019,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,114.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,126.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,58.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Infectious Diseases,,2019,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Medicine,,2019,Outpatient,156.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Medicine,,2019,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Medicine,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical (Medical) Genetics,,2019,Outpatient,68.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical (Medical) Genetics,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Palliative Medicine,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,123.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,433.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,146.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,128.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,540.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,271.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,31.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,49.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,37.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,26.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,256.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,71.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,516.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Plastic Surgery,,2019,Outpatient,122.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Plastic Surgery,,2019,Outpatient,89.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Maxillo-Facial,,2019,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Maxillo-Facial,,2019,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Maxillo-Facial,,2019,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Psychiatry,,2019,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Nephrology,,2019,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Respiratory Medicine,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Respiratory Medicine,,2019,Outpatient,87.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Respiratory Medicine,,2019,Outpatient,31.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Respiratory Medicine,,2019,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Respiratory Medicine,,2019,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Respiratory Medicine,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Rheumatology,,2019,Outpatient,39.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Rheumatology,,2019,Outpatient,20.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Rheumatology,,2019,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Surgery,,2019,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Surgery,,2019,Outpatient,1380.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Surgery,,2019,Outpatient,596.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Surgery,,2019,Outpatient,64.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Surgery,,2019,Outpatient,86.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Surgery,,2019,Outpatient,21.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,222.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,35.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,25.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Medicine,,2019,Outpatient,37.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical (Medical) Genetics,,2019,Outpatient,21.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Palliative Medicine,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Radiotherapy,,2019,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,1109.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,64.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,35.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,41.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,29.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,46.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,16.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,13.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,96.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,46.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,208.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,25.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,273.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,388.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,365.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,332.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,351.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,80.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Vascular Surgery,,2019,Outpatient,91.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Infectious Diseases,,2019,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Medicine,,2019,Outpatient,83.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,General Medicine,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical (Medical) Genetics,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Cardio-Thoracic Surgery,,2019,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,90.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,90.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,33.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,111.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,119.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,58.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,56.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Pain Relief,,2019,Outpatient,49.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,576.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,393.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,229.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,125.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,43.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,338.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,278.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,173.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,858.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,57.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,162.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,35.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,26.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,1487.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,71.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,80.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,281.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,141.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2019,Outpatient,15.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2019,Outpatient,44.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,59.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,252.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,217.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Urology,,2019,Outpatient,103.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,201.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,169.0,0.0,0.0,0.0,0.0,0.0
St. James's Hospital,Clinical Immunology,,2019,Outpatient,50.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,16.0,0.0,0.0,0.0,0.0,0.0
Coombe Women and Infants University Hospital,Gynaecology,,2019,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,137.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,79.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Cardiology,,2019,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,211.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,138.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,105.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,112.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,57.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,40.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,199.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,123.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,62.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,320.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,375.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,82.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,91.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,332.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,104.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,58.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2019,Outpatient,90.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,52.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,41.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,190.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,105.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Oncology,,2019,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,45.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,26.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,20.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,15.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,447.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gastro-Enterology,,2019,Outpatient,93.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,114.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,46.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,30.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,41.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,53.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,40.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,306.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,295.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,199.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,205.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,52.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,50.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,44.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,20.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,887.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,597.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,146.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,173.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,60.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Psychiatry,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Radiology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Nephrology,,2019,Outpatient,56.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Nephrology,,2019,Outpatient,27.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Nephrology,,2019,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Respiratory Medicine,,2019,Outpatient,57.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Respiratory Medicine,,2019,Outpatient,57.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Respiratory Medicine,,2019,Outpatient,37.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Respiratory Medicine,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Rheumatology,,2019,Outpatient,45.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Rheumatology,,2019,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Rheumatology,,2019,Outpatient,49.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Rheumatology,,2019,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Rheumatology,,2019,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,General Surgery,,2019,Outpatient,204.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,General Surgery,,2019,Outpatient,82.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,General Surgery,,2019,Outpatient,43.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Vascular Surgery,,2019,Outpatient,108.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Vascular Surgery,,2019,Outpatient,91.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Vascular Surgery,,2019,Outpatient,82.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Dermatology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,32.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Endocrinology,,2019,Outpatient,18.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,60.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,305.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Otolaryngology (ENT),,2019,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Geriatric Medicine,,2019,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,78.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,64.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,50.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Haematology,,2019,Outpatient,39.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,254.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,245.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,214.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,212.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Neurology,,2019,Outpatient,1009.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,409.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Gynaecology,,2019,Outpatient,22.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Ophthalmology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,136.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,485.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,246.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,229.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,83.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Orthopaedics,,2019,Outpatient,53.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Radiology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Tallaght University Hospital,Radiology,,2019,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
